label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,Two women are tending to their herd of animals including cows and goats near a building made primarily of stone. It follows that the two women are taking care of a herd of animals.," ""Two women are tending to a herd of animals including cows and goats near a stone building."""," ""The two women are taking care of a herd of animals.""","IsTendingTo(b, a),  IncludesCows(a, c),  IncludesGoats(a, d),  IsNear(b, e)","IsTakingCareOf(f, a)",[],"[(' herd of animals', ' a herd of animals')]","[(' cows', ' a herd of animals'), (' goats', ' a herd of animals')]","IsTendingTo(b, a) and IncludesCows(a, c) and IncludesGoats(a, d) and IsNear(b, e)","IsTakingCareOf(f, a)","(exists d (exists c (IsTendingTo(b, a) and IncludesCows(a, c) and IncludesGoats(a, d) and IsNear(b, e)))) -> (forall a (IsTakingCareOf(f, a)))","(exists c (exists d (exists a (exists b (exists e (IsTendingTo(b, a) and IncludesCows(a, c) and IncludesGoats(a, d) and IsNear(b, e))))))) -> (exists f (exists a (IsTakingCareOf(f, a))))"
1,,"A boy and girl play together on a pile or rocks in a residential area. Thus, the boy and girl are outside.", A boy and girl play together on a pile of rocks in a residential area.  , The boy and girl are outside.,"PlaysTogether(a, b),  IsOnPileOfRocks(a),  IsOnPileOfRocks(b),  IsInResidentialArea(c)","IsOutside(e),  IsOutside(a)",[],"[(' girl', ' girl')]",[],"PlaysTogether(a, b) and IsOnPileOfRocks(a) and IsOnPileOfRocks(b) and IsInResidentialArea(c)",IsOutside(e) and IsOutside(a),"(PlaysTogether(a, b) and IsOnPileOfRocks(a) and IsOnPileOfRocks(b) and IsInResidentialArea(c)) -> (IsOutside(e) and IsOutside(a))","(exists a (exists c (exists b (PlaysTogether(a, b) and IsOnPileOfRocks(a) and IsOnPileOfRocks(b) and IsInResidentialArea(c))))) -> (exists a (exists e (IsOutside(e) and IsOutside(a))))"
1,,"A boy stands in the middle of a crowd of teenagers. Thus, a person stands in the middle of a crowd of teenagers."," ""A boy stands in the middle of a crowd of teenagers.""  "," ""A person stands in the middle of a crowd of teenagers.""","IsBoy(b),  StandsIn(b, a),  IsInMiddle(a, c),  IsCrowdOf(c, d),  IsTeenager(d)","IsPerson(e),  StandsIn(e, a),  IsInMiddle(a, f),  IsCrowdOfTeenagers(f)",[],"[(' middle', ' the middle')]","[(' A boy', ' A person'), (' A boy', ' a crowd of teenagers'), (' crowd', ' a crowd of teenagers'), (' teenagers', ' A person'), (' teenagers', ' a crowd of teenagers')]","IsBoy(b) and StandsIn(b, a) and IsInMiddle(a, c) and IsCrowdOf(c, d) and IsTeenager(d)","IsPerson(e) and StandsIn(e, a) and IsInMiddle(a, f) and IsCrowdOfTeenagers(f)","(exists d (exists c (exists b (IsBoy(b) and StandsIn(b, a) and IsInMiddle(a, c) and IsCrowdOf(c, d) and IsTeenager(d))))) -> (forall f (forall e (IsPerson(e) and StandsIn(e, a) and IsInMiddle(a, f) and IsCrowdOfTeenagers(f))))","(exists a (exists c (exists d (exists b (IsBoy(b) and StandsIn(b, a) and IsInMiddle(a, c) and IsCrowdOf(c, d) and IsTeenager(d)))))) -> (exists f (exists a (exists e (IsPerson(e) and StandsIn(e, a) and IsInMiddle(a, f) and IsCrowdOfTeenagers(f)))))"
1,,"Two men are standing in a boat. Thus, some people are in a boat."," ""Two men are standing in a boat.""  "," ""Some people are in a boat.""","IsStandingIn(b, a)","IsIn(c, a)",[],"[(' boat', ' a boat')]","[(' Two men', ' Some people')]","IsStandingIn(b, a)","IsIn(c, a)","(exists b (IsStandingIn(b, a))) -> (forall c (IsIn(c, a)))","(exists a (exists b (IsStandingIn(b, a)))) -> (exists a (exists c (IsIn(c, a))))"
1,,An Asian woman dressed in a colorful outfit laughing. It follows that a woman is wearing colorful clothing.," ""An Asian woman is dressed in a colorful outfit and laughing.""  "," ""A woman is wearing colorful clothing.""","IsAsian(a),  IsDressedIn(a, b),  IsColorful(b),  IsLaughing(a)","IsWearing(c, d),  IsColorful(d)",[],[],"[(' Asian woman', ' A woman'), (' colorful outfit', ' colorful clothing')]","IsAsian(a) and IsDressedIn(a, b) and IsColorful(b) and IsLaughing(a)","IsWearing(c, d) and IsColorful(d)","(exists b (exists a (IsAsian(a) and IsDressedIn(a, b) and IsColorful(b) and IsLaughing(a)))) -> (forall d (forall c (IsWearing(c, d) and IsColorful(d))))","(exists a (exists b (IsAsian(a) and IsDressedIn(a, b) and IsColorful(b) and IsLaughing(a)))) -> (exists c (exists d (IsWearing(c, d) and IsColorful(d))))"
1,,"A woman in black reviews a message as she walks to work. Hence, the woman in black has a job.", A woman in black reviews a message while walking to work.  , The woman in black has a job.,"IsInBlack(a),  ReviewsMessage(a),  WalksToWork(a)","IsInBlack(d),  HasJob(d)",[],[],[],IsInBlack(a) and ReviewsMessage(a) and WalksToWork(a),IsInBlack(d) and HasJob(d),(IsInBlack(a) and ReviewsMessage(a) and WalksToWork(a)) -> (IsInBlack(d) and HasJob(d)),(exists a (IsInBlack(a) and ReviewsMessage(a) and WalksToWork(a))) -> (exists d (IsInBlack(d) and HasJob(d)))
1,,"A shirtless man rock climbs. As a consequence, a man is outside."," ""A shirtless man rock climbs.""  "," ""A man is outside.""","IsShirtless(a),  RockClimbs(a)",IsOutside(b),[],[],"[(' A shirtless man', ' A man')]",IsShirtless(a) and RockClimbs(a),IsOutside(b),(exists a (IsShirtless(a) and RockClimbs(a))) -> (forall b (IsOutside(b))),(exists a (IsShirtless(a) and RockClimbs(a))) -> (exists b (IsOutside(b)))
1,,"A man wearing a kilt has thrown a large pole. Therefore, a man is wearing a skirt."," ""A man wearing a kilt has thrown a large pole.""  "," ""A man is wearing a skirt.""","IsWearingKilt(a),  HasThrown(a, b)","IsWearing(c, d)",[],[],"[(' A man wearing a kilt', ' A man'), (' A man wearing a kilt', ' a skirt')]","IsWearingKilt(a) and HasThrown(a, b)","IsWearing(c, d)","(exists a (IsWearingKilt(a) and HasThrown(a, b))) -> (forall d (forall c (IsWearing(c, d))))","(exists a (exists b (IsWearingKilt(a) and HasThrown(a, b)))) -> (exists c (exists d (IsWearing(c, d))))"
1,,"A man in a blue t-shirt is taking a picture while a woman with an umbrella walks behind him. Consequently, a man is taking a picture outdoors while a woman walks behind him."," ""A man in a blue t-shirt is taking a picture while a woman with an umbrella walks behind him.""  "," ""A man is taking a picture outdoors while a woman walks behind him.""","IsInBlueTshirt(a),  IsTakingPicture(a),  HasUmbrella(c),  WalksBehind(c, a)","IsTakingPicture(d),  IsOutdoors(d),  WalksBehind(f, d)",[],"[(' him', ' A man in a blue t-shirt'), (' him', ' him')]","[(' A man in a blue t-shirt', ' A man'), (' woman with an umbrella', ' a woman')]","IsInBlueTshirt(a) and IsTakingPicture(a) and HasUmbrella(c) and WalksBehind(c, a)","IsTakingPicture(d) and IsOutdoors(d) and WalksBehind(f, d)","(exists c (exists a (IsInBlueTshirt(a) and IsTakingPicture(a) and HasUmbrella(c) and WalksBehind(c, a)))) -> (forall f (forall d (IsTakingPicture(d) and IsOutdoors(d) and WalksBehind(f, d))))","(exists a (exists c (IsInBlueTshirt(a) and IsTakingPicture(a) and HasUmbrella(c) and WalksBehind(c, a)))) -> (exists f (exists d (IsTakingPicture(d) and IsOutdoors(d) and WalksBehind(f, d))))"
1,,"A child and a parent or older sibling going for a hike. Consequently, two people are going for a hike."," ""A child and a parent or older sibling are going for a hike.""  "," ""Two people are going for a hike.""","IsGoingForHike(a),  IsGoingForHike(b),  IsGoingForHike(c)",IsGoingForHike(d),[],[],[],(IsGoingForHike(a) and IsGoingForHike(b)) or IsGoingForHike(c),IsGoingForHike(d),((IsGoingForHike(a) and IsGoingForHike(b)) or IsGoingForHike(c)) -> (IsGoingForHike(d)),(exists a (exists c (exists b ((IsGoingForHike(a) and IsGoingForHike(b)) or IsGoingForHike(c))))) -> (exists d (IsGoingForHike(d)))
1,,"Two kids in black trunks bouncing on a wet trampoline. Consequently, children play on trampolines outdoors.", Two kids in black trunks are bouncing on a wet trampoline.  , Children play on trampolines outdoors.,"IsInBlackTrunks(a),  IsBouncing(a),  IsWet(c)","PlaysOnTrampolines(d),  IsOutdoors(d)",[],[],"[(' Two kids', ' Children'), (' wet trampoline', ' trampolines')]",IsInBlackTrunks(a) and IsBouncing(a) and IsWet(c),PlaysOnTrampolines(d) and IsOutdoors(d),(exists a (IsInBlackTrunks(a) and IsBouncing(a) and IsWet(c))) -> (forall d (PlaysOnTrampolines(d) and IsOutdoors(d))),(exists a (exists c (IsInBlackTrunks(a) and IsBouncing(a) and IsWet(c)))) -> (exists d (PlaysOnTrampolines(d) and IsOutdoors(d)))
1,,"2 people with backpacks are at a table with a woman with a beige blazer sitting behind it. Thus, 2 people are at a table."," ""Two people with backpacks are at a table."""," ""Two people are at a table.""","IsWithBackpacks(a),  IsAtTable(a)",IsAtTable(a),[],"[(' Two people', ' Two people'), (' table', ' table')]",[],IsWithBackpacks(a) and IsAtTable(a),IsAtTable(a),(IsWithBackpacks(a) and IsAtTable(a)) -> (IsAtTable(a)),(exists a (IsWithBackpacks(a) and IsAtTable(a))) -> (exists a (IsAtTable(a)))
1,,"A group stands and watches two men, apparently dressed in some sort of costume, wrestle on the ground. It follows that there are people wrestling."," ""Two men are dressed in costume and wrestling on the ground.""  "," ""People are wrestling.""","IsDressedInCostume(a),  IsWrestlingOnGround(a)",IsWrestling(d),[],[],"[(' Two men', ' People')]",IsDressedInCostume(a) and IsWrestlingOnGround(a),IsWrestling(d),(exists a (IsDressedInCostume(a) and IsWrestlingOnGround(a))) -> (forall d (IsWrestling(d))),(exists a (IsDressedInCostume(a) and IsWrestlingOnGround(a))) -> (exists d (IsWrestling(d)))
1,,"two girls looking out the window at ""Hair at Hart."" Hence, two people look out a window."," Two girls are looking out the window at ""Hair at Hart.""  ", Two people look out a window.,"LookingOutWindow(b),  LookingAt(c)",LookingOutWindow(d),[],"[(' window', ' a window')]","[(' Two girls', ' Two people')]",LookingOutWindow(b) and LookingAt(c),LookingOutWindow(d),(exists b (LookingOutWindow(b) and LookingAt(c))) -> (forall d (LookingOutWindow(d))),(exists c (exists b (LookingOutWindow(b) and LookingAt(c)))) -> (exists d (LookingOutWindow(d)))
1,,"A man visiting a friend in the hospital. Therefore, a man in a hospital receives a visiting friend.", A man receives a visiting friend in the hospital.  , A man is in the hospital.,"ReceivesVisitingFriend(a, c),  InHospital(c, b)","IsInHospital(a, b)",[],"[(' A man', ' A man'), (' hospital', ' the hospital')]",[],"ReceivesVisitingFriend(a, c) and InHospital(c, b)","IsInHospital(a, b)","(ReceivesVisitingFriend(a, c) and InHospital(c, b)) -> (IsInHospital(a, b))","(exists a (exists c (exists b (ReceivesVisitingFriend(a, c) and InHospital(c, b))))) -> (exists a (exists b (IsInHospital(a, b))))"
1,,"A schoolgirl is jumping over a low hurdle. Consequently, a girl is jumping over a hurdle."," ""A schoolgirl is jumping over a low hurdle."""," ""A girl is jumping over a hurdle.""","IsJumpingOver(a, b),  IsLow(b)","IsJumpingOver(c, d)",[],[],"[(' A schoolgirl', ' A girl'), (' a low hurdle', ' a hurdle')]","IsJumpingOver(a, b) and IsLow(b)","IsJumpingOver(c, d)","(exists b (exists a (IsJumpingOver(a, b) and IsLow(b)))) -> (forall d (forall c (IsJumpingOver(c, d))))","(exists a (exists b (IsJumpingOver(a, b) and IsLow(b)))) -> (exists c (exists d (IsJumpingOver(c, d))))"
1,,"Young Asian girl is sitting on the ground in rubble. Hence, the young Asian girl is outside in the rubble.", Young Asian girl is sitting on the ground in rubble.  , Young Asian girl is outside in the rubble.,"IsSittingOn(a, c),  IsInRubble(a)","IsOutside(a),  IsInRubble(a)",[],"[(' Young Asian girl', ' Young Asian girl'), (' rubble', ' rubble')]",[],"IsSittingOn(a, c) and IsInRubble(a)",IsOutside(a) and IsInRubble(a),"(IsSittingOn(a, c) and IsInRubble(a)) -> (IsOutside(a) and IsInRubble(a))","(exists a (exists c (IsSittingOn(a, c) and IsInRubble(a)))) -> (exists a (IsOutside(a) and IsInRubble(a)))"
1,,"A group of women sing together while wearing matching black dresses. Thus, there are women singing."," ""A group of women sing together while wearing matching black dresses.""  "," ""There are women singing.""","SingTogether(a),  IsWearing(a, b)",IsSinging(c),[],[],"[(' A group of women', ' Women')]","SingTogether(a) and IsWearing(a, b)",IsSinging(c),"(exists a (SingTogether(a) and IsWearing(a, b))) -> (forall c (IsSinging(c)))","(exists a (exists b (SingTogether(a) and IsWearing(a, b)))) -> (exists c (IsSinging(c)))"
1,,Two boys in running clothes stretching. This implies that the boys are stretching.," ""Two boys are in running clothes stretching.""  "," ""The boys are stretching.""","IsInRunningClothes(a),  IsStretching(a)",IsStretching(c),[],[],"[(' Two boys', ' The boys')]",IsInRunningClothes(a) and IsStretching(a),IsStretching(c),(exists a (IsInRunningClothes(a) and IsStretching(a))) -> (forall c (IsStretching(c))),(exists a (IsInRunningClothes(a) and IsStretching(a))) -> (exists c (IsStretching(c)))
1,,A group of young men in a gym take turns scoring in basketball. This implies that guys are indoors., A group of young men in a gym take turns scoring in basketball.  , Guys are indoors.,"IsYoungMen(a),  IsInGym(a),  ScoresInBasketball(a)",IsIndoors(d),[],[],"[(' A group of young men', ' Guys')]",IsYoungMen(a) and IsInGym(a) and ScoresInBasketball(a),IsIndoors(d),(exists a (IsYoungMen(a) and IsInGym(a) and ScoresInBasketball(a))) -> (forall d (IsIndoors(d))),(exists a (IsYoungMen(a) and IsInGym(a) and ScoresInBasketball(a))) -> (exists d (IsIndoors(d)))
1,,"An Eastern vendor sits by his stall with a rooster nearby. Consequently, a rooster near a vendor."," ""An Eastern vendor sits by his stall with a rooster nearby.""  "," ""A rooster is near a vendor.""","IsSittingBy(b, c),  IsNear(a, b)","IsNear(a, d)",[],"[(' rooster', ' A rooster')]","[(' An Eastern vendor', ' a vendor')]","IsSittingBy(b, c) and IsNear(a, b)","IsNear(a, d)","(exists b (IsSittingBy(b, c) and IsNear(a, b))) -> (forall d (IsNear(a, d)))","(exists a (exists c (exists b (IsSittingBy(b, c) and IsNear(a, b))))) -> (exists a (exists d (IsNear(a, d))))"
1,,"A bird is perched on a tree branch. Thus, a bird is perching in a tree."," ""A bird is perched on a tree branch.""  "," ""A bird is perching in a tree.""","IsPerchedOn(a, b)","IsPerchingIn(a, c)",[],"[(' A bird', ' A bird')]","[(' tree branch', ' a tree')]","IsPerchedOn(a, b)","IsPerchingIn(a, c)","(exists b (IsPerchedOn(a, b))) -> (forall c (IsPerchingIn(a, c)))","(exists a (exists b (IsPerchedOn(a, b)))) -> (exists a (exists c (IsPerchingIn(a, c))))"
1,,"A man in an overcoat putting on his gloves at a subway station. Therefore, a person is in the subway station.", A man in an overcoat is putting on his gloves at a subway station.  , A person is in the subway station.,"IsInOvercoat(b),  IsPuttingOnGloves(b),  IsAtSubwayStation(b)",IsInSubwayStation(d),[],"[(' subway station', ' subway station')]","[(' A man in an overcoat', ' A person')]",IsInOvercoat(b) and IsPuttingOnGloves(b) and IsAtSubwayStation(b),IsInSubwayStation(d),(exists b (IsInOvercoat(b) and IsPuttingOnGloves(b) and IsAtSubwayStation(b))) -> (forall d (IsInSubwayStation(d))),(exists b (IsInOvercoat(b) and IsPuttingOnGloves(b) and IsAtSubwayStation(b))) -> (exists d (IsInSubwayStation(d)))
1,,"Person with umbrella observes flooded streets with cars in the water. Consequently, a person is outside."," ""The streets are flooded with cars in the water."""," ""A person is outside because streets are flooded.""","IsFloodedWith(a, b),  IsInWater(b)","IsOutside(d),  IsFlooded(e)",[],[],[],"IsFloodedWith(a, b) and IsInWater(b)",IsFlooded(e) and IsOutside(d),"(IsFloodedWith(a, b) and IsInWater(b)) -> (IsFlooded(e) and IsOutside(d))","(exists a (exists b (IsFloodedWith(a, b) and IsInWater(b)))) -> (exists e (exists d (IsFlooded(e) and IsOutside(d))))"
1,,A group of people are camping out on some rocks. This implies that people are outdoors., A group of people are camping on some rocks.  , People are outdoors.,IsCampingOnRocks(a),IsOutdoors(c),[],[],"[(' A group of people', ' People')]",IsCampingOnRocks(a),IsOutdoors(c),(exists a (IsCampingOnRocks(a))) -> (forall c (IsOutdoors(c))),(exists a (IsCampingOnRocks(a))) -> (exists c (IsOutdoors(c)))
1,,A choir made up of varying ages of people are performing. This implies that the choir is singing., A choir made up of varying ages of people are performing.  , The choir is singing.,"IsMadeUpOf(a, b),  IsPerforming(a)",IsSinging(c),[],[],[],"IsMadeUpOf(a, b) and IsPerforming(a)",IsSinging(c),"(IsMadeUpOf(a, b) and IsPerforming(a)) -> (IsSinging(c))","(exists a (exists b (IsMadeUpOf(a, b) and IsPerforming(a)))) -> (exists c (IsSinging(c)))"
1,,A man scales a rock climbing wall. It follows that a man rock climbing., A man scales a rock climbing wall.  , A man is rock climbing.,"Scales(a, b)",IsRockClimbing(a),[],"[(' A man', ' A man')]",[],"Scales(a, b)",IsRockClimbing(a),"(Scales(a, b)) -> (IsRockClimbing(a))","(exists a (exists b (Scales(a, b)))) -> (exists a (IsRockClimbing(a)))"
1,,"A little white dog runs outside, their ears blown back in the wind. It follows that there is an animal outside."," ""A little white dog runs outside with ears blown back in the wind."""," ""There is an animal outside.""","IsLittle(a),  IsWhite(a),  Runs(a),  IsOutside(a),  AreBlownBack(b),  IsInWind(b)","IsAnimal(d),  IsOutside(d)",[],[],[],IsLittle(a) and IsWhite(a) and Runs(a) and IsOutside(a) and AreBlownBack(b) and IsInWind(b),IsAnimal(d) and IsOutside(d),(IsLittle(a) and IsWhite(a) and Runs(a) and IsOutside(a) and AreBlownBack(b) and IsInWind(b)) -> (IsAnimal(d) and IsOutside(d)),(exists a (exists b (IsLittle(a) and IsWhite(a) and Runs(a) and IsOutside(a) and AreBlownBack(b) and IsInWind(b)))) -> (exists d (IsAnimal(d) and IsOutside(d)))
1,,"A bearded man sits near a white van. As a consequence, a man sitting outside near a van."," ""A bearded man sits near a white van."""," ""A man is sitting outside near a van.""","IsBearded(a),  SitsNear(a, b)","SittingOutside(c),  SitsNear(c, d)",[],[],"[(' A bearded man', ' A man'), (' a white van', ' van')]","IsBearded(a) and SitsNear(a, b)","SittingOutside(c) and SitsNear(c, d)","(exists b (exists a (IsBearded(a) and SitsNear(a, b)))) -> (forall d (forall c (SittingOutside(c) and SitsNear(c, d))))","(exists a (exists b (IsBearded(a) and SitsNear(a, b)))) -> (exists c (exists d (SittingOutside(c) and SitsNear(c, d))))"
1,,"Two children wearing hooded tops laughing with each other. Thus, children laugh."," ""Two children wearing hooded tops are laughing with each other.""  "," ""Children laugh.""","IsWearing(a, b),  IsLaughingWithEachOther(a)",Laugh(c),[],[],"[(' Two children', ' Children')]","IsWearing(a, b) and IsLaughingWithEachOther(a)",Laugh(c),"(exists a (IsWearing(a, b) and IsLaughingWithEachOther(a))) -> (forall c (Laugh(c)))","(exists a (exists b (IsWearing(a, b) and IsLaughingWithEachOther(a)))) -> (exists c (Laugh(c)))"
1,,"A man in glasses in a basement. Thus, the basement has a man in it."," ""A man in glasses is in a basement.""  "," ""The basement has a man in it.""","IsWearingGlasses(b),  IsInBasement(b)","IsIn(a, c)",[],"[(' basement', ' The basement')]","[(' A man in glasses', ' a man')]",IsWearingGlasses(b) and IsInBasement(b),"IsIn(a, c)","(exists b (IsWearingGlasses(b) and IsInBasement(b))) -> (forall c (IsIn(a, c)))","(exists b (IsWearingGlasses(b) and IsInBasement(b))) -> (exists a (exists c (IsIn(a, c))))"
1,,A man in a white shirt speaks into a microphone as other men gather behind him at a public event. This implies that a man in a white shirt is making a speech in front of a crowd., A man in a white shirt is speaking into a microphone., A man in a white shirt is making a speech in front of a crowd.,"IsInWhiteShirt(b),  IsSpeakingIntoMicrophone(b)","IsInWhiteShirt(d),  IsMakingSpeech(d),  IsInFrontOfCrowd(d)",[],"[(' white shirt', ' white shirt')]",[],IsInWhiteShirt(b) and IsSpeakingIntoMicrophone(b),IsInWhiteShirt(d) and IsMakingSpeech(d) and IsInFrontOfCrowd(d),(IsInWhiteShirt(b) and IsSpeakingIntoMicrophone(b)) -> (IsInWhiteShirt(d) and IsMakingSpeech(d) and IsInFrontOfCrowd(d)),(exists b (IsInWhiteShirt(b) and IsSpeakingIntoMicrophone(b))) -> (exists d (IsInWhiteShirt(d) and IsMakingSpeech(d) and IsInFrontOfCrowd(d)))
1,,A brown and white dog is chained up near a red chair. It follows that the dog is chained to a chair.," ""A brown and white dog is chained up near a red chair."""," ""The dog is chained to a chair.""","IsBrownAndWhite(b),  IsChainedUp(b),  IsNear(b, a)","IsChainedTo(c, a)",[],"[(' a chair', ' red chair')]","[(' Brown and white dog', ' The dog')]","IsBrownAndWhite(b) and IsChainedUp(b) and IsNear(b, a)","IsChainedTo(c, a)","(exists b (IsBrownAndWhite(b) and IsChainedUp(b) and IsNear(b, a))) -> (forall c (IsChainedTo(c, a)))","(exists a (exists b (IsBrownAndWhite(b) and IsChainedUp(b) and IsNear(b, a)))) -> (exists a (exists c (IsChainedTo(c, a))))"
1,,"This is when daddy taught her how to ride her scooter. Consequently, daddy taught her."," ""Daddy taught her how to ride her scooter."""," ""Daddy taught her.""","Taught(a, b),  Rides(b, c)","Taught(a, b)",[],"[(' Daddy', ' Daddy'), (' her', ' her')]",[],"Taught(a, b) and Rides(b, c)","Taught(a, b)","(Taught(a, b) and Rides(b, c)) -> (Taught(a, b))","(exists a (exists c (exists b (Taught(a, b) and Rides(b, c))))) -> (exists a (exists b (Taught(a, b))))"
1,,"A small girl with short brown hair is pushing a pink scooter over grass with brown leaves with threes in the background. Therefore, the girl is outside.", A small girl with short brown hair is pushing a pink scooter over grass with brown leaves with trees in the background.  , The girl is outside.,"IsSmall(a),  HasShortBrownHair(a),  IsPushing(a, c),  IsPink(c),  IsOverGrass(c),  HasBrownLeaves(d),  IsWithTreesInBackground(d)",IsOutside(h),[],[],"[(' A small girl', ' The girl')]","IsSmall(a) and HasShortBrownHair(a) and IsPushing(a, c) and IsPink(c) and IsOverGrass(c) and HasBrownLeaves(d) and IsWithTreesInBackground(d)",IsOutside(h),"(exists a (IsSmall(a) and HasShortBrownHair(a) and IsPushing(a, c) and IsPink(c) and IsOverGrass(c) and HasBrownLeaves(d) and IsWithTreesInBackground(d))) -> (forall h (IsOutside(h)))","(exists a (exists c (exists d (IsSmall(a) and HasShortBrownHair(a) and IsPushing(a, c) and IsPink(c) and IsOverGrass(c) and HasBrownLeaves(d) and IsWithTreesInBackground(d))))) -> (exists h (IsOutside(h)))"
1,,"A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set. Hence, a man in a black hat is swinging with some children."," ""A man wearing a black cap is suspended in the air on a swing while children are swinging on a swing set.""  "," ""A man in a black hat is swinging with some children.""","IsWearingBlackCap(b),  IsSuspendedInAir(b),  IsOnSwing(b),  IsSwingingOnSwingSet(a)","IsInBlackHat(f),  IsSwinging(f),  IsWithChildren(f)",[],"[(' children', ' children')]",[],IsWearingBlackCap(b) and IsSuspendedInAir(b) and IsOnSwing(b) and IsSwingingOnSwingSet(a),IsInBlackHat(f) and IsSwinging(f) and IsWithChildren(f),(IsWearingBlackCap(b) and IsSuspendedInAir(b) and IsOnSwing(b) and IsSwingingOnSwingSet(a)) -> (IsInBlackHat(f) and IsSwinging(f) and IsWithChildren(f)),(exists a (exists b (IsWearingBlackCap(b) and IsSuspendedInAir(b) and IsOnSwing(b) and IsSwingingOnSwingSet(a)))) -> (exists f (IsInBlackHat(f) and IsSwinging(f) and IsWithChildren(f)))
1,,"A man with a blue, collared shirt sits in front of another man. This implies that a man sits in front of another man."," A man with a blue, collared shirt sits in front of another man.  ", A man sits in front of another man.,"IsInBlueCollaredShirt(a),  SitsInFrontOf(a, b)","SitsInFrontOf(a, b)",[],"[(' A man', ' A man with a blue'), (' another man', ' another man')]","[(' another man', ' A man')]","IsInBlueCollaredShirt(a) and SitsInFrontOf(a, b)","SitsInFrontOf(a, b)","(exists b (IsInBlueCollaredShirt(a) and SitsInFrontOf(a, b))) -> (exists b (forall a (SitsInFrontOf(a, b))))","(exists a (exists b (IsInBlueCollaredShirt(a) and SitsInFrontOf(a, b)))) -> (exists a (exists b (SitsInFrontOf(a, b))))"
1,,"A young man in an orange shirt, maneuvers a skateboard at the top of a ramp. Therefore, a person rides a skateboard."," ""A young man in an orange shirt maneuvers a skateboard at the top of a ramp.""  "," ""A person rides a skateboard.""","IsYoung(b),  IsInOrangeShirt(b),  ManeuversSkateboard(b, a),  IsAtTop(b, d),  IsOfRamp(d, e)","RidesSkateboard(f, a)",[],"[(' a skateboard', ' a skateboard')]","[(' A young man', ' A person')]","IsYoung(b) and IsInOrangeShirt(b) and ManeuversSkateboard(b, a) and IsAtTop(b, d) and IsOfRamp(d, e)","RidesSkateboard(f, a)","(exists b (IsYoung(b) and IsInOrangeShirt(b) and ManeuversSkateboard(b, a) and IsAtTop(b, d) and IsOfRamp(d, e))) -> (forall f (RidesSkateboard(f, a)))","(exists a (exists d (exists e (exists b (IsYoung(b) and IsInOrangeShirt(b) and ManeuversSkateboard(b, a) and IsAtTop(b, d) and IsOfRamp(d, e)))))) -> (exists f (exists a (RidesSkateboard(f, a))))"
1,,"A large group of people walking in a busy city at night. Consequently, people are walking a city."," ""A large group of people is walking in a busy city at night.""  "," ""People are walking in a city.""","IsWalking(b),  IsLargeGroup(b),  IsBusyCity(a),  IsNight(c)","IsWalking(d),  IsInCity(d)",[],"[(' city', ' busy city')]","[(' A large group of people', ' People')]",IsLargeGroup(b) and IsWalking(b) and IsBusyCity(a) and IsNight(c),IsWalking(d) and IsInCity(d),(exists b (IsLargeGroup(b) and IsWalking(b) and IsBusyCity(a) and IsNight(c))) -> (forall d (IsWalking(d) and IsInCity(d))),(exists a (exists c (exists b (IsLargeGroup(b) and IsWalking(b) and IsBusyCity(a) and IsNight(c))))) -> (exists d (IsWalking(d) and IsInCity(d)))
1,,"A group of people are walking by a van. Therefore, some people outdoors."," ""A group of people are walking by a van.""  "," ""Some people are outdoors.""","IsWalkingBy(a, b)",IsOutdoors(c),[],[],"[(' A group of people', ' Some people')]","IsWalkingBy(a, b)",IsOutdoors(c),"(exists a (IsWalkingBy(a, b))) -> (forall c (IsOutdoors(c)))","(exists a (exists b (IsWalkingBy(a, b)))) -> (exists c (IsOutdoors(c)))"
1,,"A white and a black dog fighting in a fenced in room. As a consequence, the dogs are fighting."," ""A white and a black dog are fighting in a fenced-in room."""," ""The dogs are fighting.""","IsWhite(a),  IsBlack(b),  IsFighting(a),  IsFighting(b),  IsInRoom(a),  IsInRoom(b),  IsRoomFencedIn(c)",IsFighting(d),[],[],"[(' A white dog', ' The dogs'), (' a black dog', ' The dogs')]",(IsWhite(a) and IsInRoom(a) and IsFighting(a)) and (IsBlack(b) and IsInRoom(b) and IsFighting(b) and IsRoomFencedIn(c)),IsFighting(d),(exists b (exists a ((IsWhite(a) and IsInRoom(a) and IsFighting(a)) and (IsBlack(b) and IsInRoom(b) and IsFighting(b) and IsRoomFencedIn(c))))) -> (forall d (IsFighting(d))),(exists a (exists c (exists b ((IsWhite(a) and IsInRoom(a) and IsFighting(a)) and (IsBlack(b) and IsInRoom(b) and IsFighting(b) and IsRoomFencedIn(c)))))) -> (exists d (IsFighting(d)))
